invoice_id,customer_id,amount_due,currency,invoice_date,due_date,status_hint
INV-0006547,CUST-00829,4056.97,EUR,2025-01-08,2025-02-04,
INV-0006548,CUST-00879,1181.73,EUR,2025-03-17,2025-03-30,
INV-0006549,CUST-00378,4562.38,EUR,2025-07-13,2025-08-19,
INV-0006550,CUST-00737,1855.41,EUR,2026-01-01,2026-02-12,
INV-0006551,CUST-00398,3506.52,EUR,2025-07-26,2025-08-17,
INV-0006552,CUST-00237,3355.35,EUR,2025-11-11,2025-12-09,
INV-0006553,CUST-00239,1583.80,EUR,2025-02-16,2025-02-28,
INV-0006554,CUST-00004,1662.97,EUR,2025-03-02,2025-03-26,
INV-0006555,CUST-00934,2518.41,EUR,2025-05-13,2025-05-29,
INV-0006556,CUST-00503,2552.54,EUR,2025-10-27,2025-11-30,
INV-0006557,CUST-00877,4797.82,EUR,2025-06-13,2025-07-20,
INV-0006558,CUST-00253,2781.46,EUR,2025-06-14,2025-06-28,
INV-0006559,CUST-00141,2752.74,EUR,2025-02-09,2025-03-16,
INV-0006560,CUST-00930,2488.76,EUR,2025-02-20,2025-03-07,
INV-0006561,CUST-00240,2981.76,EUR,2025-10-16,2025-11-23,
INV-0006562,CUST-00519,537.39,EUR,2025-07-05,2025-07-28,
INV-0006563,CUST-00159,1913.08,EUR,2025-11-24,2025-12-03,
INV-0006564,CUST-00781,3373.66,EUR,2025-11-03,2025-12-09,
INV-0006565,CUST-00165,1174.06,EUR,2025-07-16,2025-07-24,
INV-0006566,CUST-00158,1513.40,EUR,2025-05-30,2025-07-03,
INV-0006567,CUST-00777,3703.82,EUR,2025-07-09,2025-08-02,
INV-0006568,CUST-00433,3877.16,EUR,2025-08-28,2025-09-13,
INV-0006569,CUST-00038,1822.61,EUR,2025-08-15,2025-08-28,
INV-0006570,CUST-00028,2330.43,EUR,2025-02-01,2025-03-12,
INV-0006571,CUST-00475,656.39,EUR,2025-07-16,2025-08-08,
INV-0006572,CUST-00773,3279.08,EUR,2025-09-30,2025-10-21,
INV-0006573,CUST-00493,3339.67,EUR,2025-02-01,2025-02-21,
INV-0006574,CUST-00101,2459.05,EUR,2025-06-07,2025-06-28,
INV-0006575,CUST-00543,128.93,EUR,2025-04-06,2025-05-11,
INV-0006576,CUST-00304,4115.62,EUR,2025-06-04,2025-07-13,
INV-0006577,CUST-00867,1655.37,EUR,2025-08-24,2025-09-11,
INV-0006578,CUST-00393,296.56,EUR,2025-10-16,2025-11-03,
INV-0006579,CUST-00341,1334.82,EUR,2025-07-21,2025-08-30,
INV-0006580,CUST-00413,4907.26,EUR,2025-08-19,2025-09-06,
INV-0006581,CUST-00569,2605.16,EUR,2025-06-03,2025-06-12,
INV-0006582,CUST-00460,2112.27,EUR,2025-05-09,2025-05-24,
INV-0006583,CUST-00011,2254.33,EUR,2025-07-13,2025-08-02,
INV-0006584,CUST-00148,2417.26,EUR,2025-02-04,2025-02-24,
INV-0006585,CUST-00966,1724.37,EUR,2025-10-08,2025-11-09,
INV-0006586,CUST-00488,2116.97,EUR,2025-03-12,2025-04-10,
INV-0006587,CUST-00619,670.63,EUR,2025-09-28,2025-11-01,
INV-0006588,CUST-00740,2544.55,EUR,2025-09-01,2025-10-16,
INV-0006589,CUST-00054,2061.86,EUR,2025-12-10,2025-12-18,
INV-0006590,CUST-00817,1353.07,EUR,2025-09-25,2025-10-27,
INV-0006591,CUST-00606,3413.15,EUR,2025-04-01,2025-04-11,
INV-0006592,CUST-00711,1706.31,EUR,2025-07-09,2025-07-31,
INV-0006593,CUST-00266,79.83,EUR,2025-01-14,2025-02-23,
INV-0006594,CUST-00967,4179.51,EUR,2025-03-16,2025-04-22,
INV-0006595,CUST-00205,2909.67,EUR,2025-02-12,2025-03-11,
INV-0006596,CUST-00611,4276.08,EUR,2025-08-08,2025-08-31,
INV-0006597,CUST-00796,93.73,EUR,2025-04-09,2025-05-06,
INV-0006598,CUST-00422,2278.65,EUR,2025-08-31,2025-10-09,
INV-0006599,CUST-00610,4415.09,EUR,2025-09-13,2025-10-11,
INV-0006600,CUST-00353,1310.72,EUR,2025-08-12,2025-08-23,
INV-0006601,CUST-00601,3537.10,EUR,2025-01-15,2025-02-06,
INV-0006602,CUST-00852,3917.22,EUR,2025-05-13,2025-05-29,
INV-0006603,CUST-00866,945.59,EUR,2025-04-18,2025-05-20,
INV-0006604,CUST-00768,4194.60,EUR,2025-08-22,2025-09-11,
INV-0006605,CUST-00185,345.20,EUR,2025-04-01,2025-04-19,
INV-0006606,CUST-00967,3235.15,EUR,2025-09-04,2025-09-17,
INV-0006607,CUST-00109,3819.80,EUR,2025-08-26,2025-09-25,
INV-0006608,CUST-00667,4440.69,EUR,2025-08-07,2025-09-21,
INV-0006609,CUST-00124,4845.12,EUR,2025-02-24,2025-03-30,
INV-0006610,CUST-00169,333.17,EUR,2025-05-31,2025-06-17,
INV-0006611,CUST-00632,4421.05,EUR,2025-07-10,2025-07-24,
INV-0006612,CUST-00296,1377.61,EUR,2025-10-10,2025-11-11,
INV-0006613,CUST-00591,2789.62,EUR,2025-01-17,2025-02-16,
INV-0006614,CUST-00180,4702.98,EUR,2025-08-06,2025-09-19,
INV-0006615,CUST-00009,1076.29,EUR,2025-04-02,2025-04-20,
INV-0006616,CUST-00031,4497.52,EUR,2025-07-31,2025-09-12,
INV-0006617,CUST-00814,2770.49,EUR,2025-02-18,2025-03-14,
INV-0006618,CUST-00189,3409.11,EUR,2025-05-18,2025-06-25,
INV-0006619,CUST-00849,433.29,EUR,2025-08-05,2025-09-15,
INV-0006620,CUST-00026,4348.34,EUR,2025-08-19,2025-09-24,
INV-0006621,CUST-00905,4440.94,EUR,2025-01-10,2025-01-30,
INV-0006622,CUST-00826,4989.07,EUR,2025-07-24,2025-08-12,
INV-0006623,CUST-00457,4441.12,EUR,2025-01-21,2025-02-18,
INV-0006624,CUST-00702,103.36,EUR,2025-01-17,2025-02-11,
INV-0006625,CUST-00598,1031.51,EUR,2025-04-05,2025-05-08,
INV-0006626,CUST-00856,2321.25,EUR,2025-05-10,2025-06-03,
INV-0006627,CUST-00386,2908.98,EUR,2025-02-27,2025-04-03,
INV-0006628,CUST-00164,2837.85,EUR,2025-08-16,2025-09-19,
INV-0006629,CUST-00248,4583.60,EUR,2025-01-03,2025-02-13,
INV-0006630,CUST-00228,4791.62,EUR,2025-01-17,2025-02-18,
INV-0006631,CUST-00775,4651.66,EUR,2025-05-14,2025-05-24,
INV-0006632,CUST-00161,4410.83,EUR,2025-11-12,2025-12-24,
INV-0006633,CUST-00333,588.19,EUR,2025-11-06,2025-11-27,
INV-0006634,CUST-00756,3043.32,EUR,2025-03-07,2025-04-12,
INV-0006635,CUST-00718,832.12,EUR,2025-09-10,2025-09-28,
INV-0006636,CUST-00554,4312.84,EUR,2025-03-23,2025-05-05,
INV-0006637,CUST-00121,4120.12,EUR,2025-04-24,2025-05-23,
INV-0006638,CUST-00668,286.40,EUR,2025-10-16,2025-11-19,
INV-0006639,CUST-00061,670.92,EUR,2025-08-09,2025-09-11,
INV-0006640,CUST-00464,2005.91,EUR,2025-06-19,2025-07-06,
INV-0006641,CUST-00465,4321.91,EUR,2025-10-11,2025-11-06,
INV-0006642,CUST-00365,4887.29,EUR,2025-10-29,2025-12-06,
INV-0006643,CUST-00272,3135.97,EUR,2025-11-17,2025-12-31,
INV-0006644,CUST-00383,165.80,EUR,2025-01-01,2025-02-09,
INV-0006645,CUST-00880,2753.35,EUR,2025-06-04,2025-06-11,
INV-0006646,CUST-00429,3753.51,EUR,2025-07-06,2025-08-08,
INV-0006647,CUST-00867,4361.63,EUR,2025-03-28,2025-04-06,
INV-0006648,CUST-00559,100.64,EUR,2025-02-22,2025-04-06,
INV-0006649,CUST-00983,4219.90,EUR,2025-03-29,2025-05-13,
INV-0006650,CUST-00048,871.22,EUR,2025-02-09,2025-03-11,
INV-0006651,CUST-00796,4135.13,EUR,2025-06-03,2025-06-25,
INV-0006652,CUST-00635,211.24,EUR,2025-05-13,2025-06-23,
INV-0006653,CUST-00587,4573.66,EUR,2025-10-27,2025-11-17,
INV-0006654,CUST-00178,4498.82,EUR,2025-06-28,2025-07-17,
INV-0006655,CUST-00254,1071.14,EUR,2025-01-04,2025-01-21,
INV-0006656,CUST-00251,1819.73,EUR,2025-01-21,2025-02-06,
INV-0006657,CUST-00830,1902.49,EUR,2025-11-30,2025-12-28,
INV-0006658,CUST-00353,4274.86,EUR,2025-01-31,2025-02-14,
INV-0006659,CUST-00634,4429.44,EUR,2025-04-26,2025-05-24,
INV-0006660,CUST-00291,1676.38,EUR,2025-12-16,2025-12-25,
INV-0006661,CUST-00232,4283.82,EUR,2025-10-25,2025-12-03,
INV-0006662,CUST-00833,2794.20,EUR,2025-10-14,2025-11-08,
INV-0006663,CUST-00712,3927.67,EUR,2025-11-16,2025-12-05,
INV-0006664,CUST-00774,3890.04,EUR,2025-04-09,2025-04-26,
INV-0006665,CUST-00302,4256.52,EUR,2025-07-21,2025-08-07,
INV-0006666,CUST-00607,2162.44,EUR,2025-01-04,2025-02-14,
INV-0006667,CUST-00028,1766.76,EUR,2025-10-03,2025-10-24,
INV-0006668,CUST-00126,675.31,EUR,2025-05-18,2025-06-11,
INV-0006669,CUST-00093,850.38,EUR,2025-10-24,2025-11-03,
INV-0006670,CUST-00455,3911.37,EUR,2025-11-03,2025-12-05,
INV-0006671,CUST-00321,4542.98,EUR,2025-11-10,2025-12-25,
INV-0006672,CUST-00630,712.79,EUR,2025-01-29,2025-02-12,
INV-0006673,CUST-00147,1251.50,EUR,2025-09-12,2025-10-14,
INV-0006674,CUST-00203,422.51,EUR,2025-08-24,2025-09-19,
INV-0006675,CUST-00603,1889.89,EUR,2025-03-23,2025-04-03,
INV-0006676,CUST-00929,123.69,EUR,2025-04-04,2025-05-19,
INV-0006677,CUST-00794,4341.47,EUR,2025-11-25,2025-12-07,
INV-0006678,CUST-00580,1055.59,EUR,2025-08-18,2025-09-15,
INV-0006679,CUST-00638,4930.62,EUR,2025-02-20,2025-04-05,
INV-0006680,CUST-00136,945.02,EUR,2025-08-17,2025-08-28,
INV-0006681,CUST-00720,1183.95,EUR,2025-09-04,2025-10-04,
INV-0006682,CUST-00238,3626.61,EUR,2025-03-07,2025-04-10,
INV-0006683,CUST-00876,4756.41,EUR,2025-08-31,2025-09-27,
INV-0006684,CUST-00155,3355.51,EUR,2025-09-18,2025-10-20,
INV-0006685,CUST-00258,1946.32,EUR,2025-03-14,2025-03-22,
INV-0006686,CUST-00912,3123.01,EUR,2025-03-03,2025-04-07,
INV-0006687,CUST-00829,3843.94,EUR,2025-01-14,2025-01-21,
INV-0006688,CUST-00585,2985.80,EUR,2025-12-04,2026-01-14,
INV-0006689,CUST-00925,1379.47,EUR,2025-03-12,2025-04-05,
INV-0006690,CUST-00063,995.71,EUR,2025-12-28,2026-01-10,
INV-0006691,CUST-00065,1801.47,EUR,2025-04-28,2025-05-26,
INV-0006692,CUST-00364,99.17,EUR,2025-02-18,2025-03-14,
INV-0006693,CUST-00215,3612.99,EUR,2025-03-13,2025-03-26,
INV-0006694,CUST-00596,3217.24,EUR,2025-06-03,2025-06-25,
INV-0006695,CUST-00683,4214.52,EUR,2025-09-22,2025-10-27,
INV-0006696,CUST-00497,4590.76,EUR,2025-08-25,2025-09-09,
INV-0006697,CUST-00268,2357.38,EUR,2025-03-06,2025-04-05,
INV-0006698,CUST-00710,3719.18,EUR,2025-03-09,2025-03-25,
INV-0006699,CUST-00995,512.45,EUR,2025-10-07,2025-10-29,
INV-0006700,CUST-00726,4102.26,EUR,2025-11-18,2025-12-15,
INV-0006701,CUST-00718,4662.27,EUR,2025-02-26,2025-04-11,
INV-0006702,CUST-00185,3692.97,EUR,2025-01-04,2025-01-30,
INV-0006703,CUST-00791,2736.52,EUR,2025-09-10,2025-09-19,
INV-0006704,CUST-00442,2488.91,EUR,2025-07-15,2025-08-27,
INV-0006705,CUST-00204,4810.13,EUR,2025-05-01,2025-05-18,
INV-0006706,CUST-00604,2968.36,EUR,2025-10-13,2025-11-16,
INV-0006707,CUST-00363,521.61,EUR,2025-11-13,2025-11-23,
INV-0006708,CUST-00170,1734.45,EUR,2025-10-05,2025-10-30,
INV-0006709,CUST-00984,2194.79,EUR,2025-01-30,2025-03-11,
INV-0006710,CUST-00342,3200.87,EUR,2025-07-03,2025-08-12,
INV-0006711,CUST-00544,1000.92,EUR,2025-10-05,2025-10-22,
INV-0006712,CUST-00997,3885.45,EUR,2025-12-25,2026-01-28,
INV-0006713,CUST-00728,3978.99,EUR,2025-03-11,2025-04-12,
INV-0006714,CUST-00808,900.91,EUR,2025-09-18,2025-10-12,
INV-0006715,CUST-00408,2437.16,EUR,2025-12-04,2026-01-17,
INV-0006716,CUST-00798,882.99,EUR,2025-06-06,2025-06-26,
INV-0006717,CUST-00883,3911.69,EUR,2025-06-13,2025-07-13,
INV-0006718,CUST-00083,3939.39,EUR,2025-07-20,2025-08-06,
INV-0006719,CUST-00569,837.17,EUR,2025-04-04,2025-05-03,
INV-0006720,CUST-00009,3787.16,EUR,2025-10-01,2025-10-19,
INV-0006721,CUST-00362,3660.21,EUR,2025-12-06,2026-01-07,
INV-0006722,CUST-00173,3796.82,EUR,2025-06-03,2025-07-08,
INV-0006723,CUST-00177,2784.73,EUR,2025-04-07,2025-05-21,
INV-0006724,CUST-00779,1297.16,EUR,2025-04-03,2025-04-10,
INV-0006725,CUST-00093,4262.85,EUR,2025-03-28,2025-04-14,
INV-0006726,CUST-00252,4614.19,EUR,2025-02-14,2025-03-11,
INV-0006727,CUST-00584,2888.32,EUR,2025-11-01,2025-11-08,
INV-0006728,CUST-00807,116.55,EUR,2025-12-26,2026-01-28,
INV-0006729,CUST-00404,892.69,EUR,2025-12-22,2026-01-26,
INV-0006730,CUST-00041,715.18,EUR,2025-07-24,2025-07-31,
INV-0006731,CUST-00269,4596.88,EUR,2025-06-25,2025-07-05,
INV-0006732,CUST-00986,2924.53,EUR,2025-08-09,2025-08-28,
INV-0006733,CUST-00190,380.43,EUR,2025-05-26,2025-06-04,
INV-0006734,CUST-00020,3600.02,EUR,2025-11-11,2025-11-22,
INV-0006735,CUST-00052,3699.75,EUR,2025-02-13,2025-03-28,
INV-0006736,CUST-00225,1265.77,EUR,2025-04-13,2025-05-24,
INV-0006737,CUST-00635,929.30,EUR,2025-03-24,2025-04-19,
INV-0006738,CUST-00857,2345.22,EUR,2025-02-14,2025-03-30,
INV-0006739,CUST-00228,1942.49,EUR,2025-01-03,2025-01-12,
INV-0006740,CUST-00430,4827.20,EUR,2025-09-28,2025-10-14,
INV-0006741,CUST-00473,2454.98,EUR,2025-01-20,2025-02-16,
INV-0006742,CUST-00410,1440.88,EUR,2025-02-26,2025-03-31,
INV-0006743,CUST-00851,4210.69,EUR,2025-08-31,2025-10-04,
INV-0006744,CUST-00892,692.51,EUR,2025-05-25,2025-06-14,
INV-0006745,CUST-00726,2652.32,EUR,2025-07-01,2025-07-08,
INV-0006746,CUST-00016,2883.59,EUR,2025-04-27,2025-06-02,
INV-0006747,CUST-00178,1039.43,EUR,2025-08-05,2025-08-17,
INV-0006748,CUST-00456,4139.50,EUR,2025-12-04,2025-12-20,
INV-0006749,CUST-00878,1153.51,EUR,2025-02-26,2025-03-18,
INV-0006750,CUST-00889,4435.99,EUR,2025-07-30,2025-08-13,
INV-0006751,CUST-00013,3232.42,EUR,2025-11-13,2025-12-06,
INV-0006752,CUST-00290,3577.13,EUR,2025-08-11,2025-09-06,
INV-0006753,CUST-00141,4696.52,EUR,2025-02-20,2025-03-23,
INV-0006754,CUST-00358,1416.31,EUR,2025-05-28,2025-06-11,
INV-0006755,CUST-00938,3756.89,EUR,2025-08-24,2025-09-11,
INV-0006756,CUST-00476,2375.85,EUR,2025-07-18,2025-08-27,
INV-0006757,CUST-00371,2409.21,EUR,2025-08-04,2025-08-13,
INV-0006758,CUST-00433,4300.33,EUR,2025-04-17,2025-05-10,
INV-0006759,CUST-00619,1496.97,EUR,2025-11-16,2025-11-25,
INV-0006760,CUST-00839,1423.34,EUR,2025-08-08,2025-08-19,
INV-0006761,CUST-00485,1672.58,EUR,2025-06-24,2025-07-07,
INV-0006762,CUST-00524,2774.87,EUR,2025-01-11,2025-01-23,
INV-0006763,CUST-00856,4238.84,EUR,2025-11-14,2025-12-27,
INV-0006764,CUST-00194,903.56,EUR,2025-12-24,2026-01-11,
INV-0006765,CUST-00043,4416.91,EUR,2025-05-27,2025-07-08,
INV-0006766,CUST-00225,2254.22,EUR,2025-05-17,2025-06-10,
INV-0006767,CUST-00080,3854.48,EUR,2025-03-28,2025-04-18,
INV-0006768,CUST-00276,1759.48,EUR,2025-06-21,2025-07-10,
INV-0006769,CUST-00514,4128.38,EUR,2025-10-21,2025-11-13,
INV-0006770,CUST-00460,2872.85,EUR,2025-01-06,2025-01-23,
INV-0006771,CUST-00368,4377.03,EUR,2025-10-02,2025-11-01,
INV-0006772,CUST-00764,1165.70,EUR,2025-03-12,2025-04-14,
INV-0006773,CUST-00573,2860.71,EUR,2025-05-24,2025-06-29,
INV-0006774,CUST-00178,1029.41,EUR,2025-08-11,2025-09-04,
INV-0006775,CUST-00065,3281.54,EUR,2025-01-02,2025-02-16,
INV-0006776,CUST-00348,1174.33,EUR,2025-06-22,2025-07-19,
INV-0006777,CUST-00494,3722.50,EUR,2025-05-18,2025-06-05,
INV-0006778,CUST-00094,1984.53,EUR,2025-05-23,2025-06-14,
INV-0006779,CUST-00329,3912.14,EUR,2025-11-05,2025-11-13,
INV-0006780,CUST-00856,4000.51,EUR,2025-10-25,2025-11-15,
INV-0006781,CUST-00489,2691.47,EUR,2025-05-15,2025-06-18,
INV-0006782,CUST-00052,1558.39,EUR,2025-11-28,2025-12-31,
INV-0006783,CUST-00755,514.62,EUR,2025-04-24,2025-05-30,
INV-0006784,CUST-00518,4783.12,EUR,2025-09-25,2025-10-18,
INV-0006785,CUST-00283,1100.78,EUR,2025-01-27,2025-02-28,
INV-0006786,CUST-00746,1907.12,EUR,2025-10-05,2025-11-09,
INV-0006787,CUST-00864,3276.53,EUR,2025-06-29,2025-08-01,
INV-0006788,CUST-00263,4485.68,EUR,2025-08-28,2025-09-12,
INV-0006789,CUST-00696,4390.35,EUR,2025-04-30,2025-06-01,
INV-0006790,CUST-00567,4626.85,EUR,2025-02-04,2025-03-06,
INV-0006791,CUST-00675,1519.83,EUR,2025-12-22,2026-01-03,
INV-0006792,CUST-00532,1895.20,EUR,2025-09-22,2025-11-06,
INV-0006793,CUST-00585,216.11,EUR,2025-01-31,2025-02-16,
INV-0006794,CUST-00464,2403.12,EUR,2025-12-23,2026-01-09,
INV-0006795,CUST-00591,4223.46,EUR,2025-01-06,2025-02-15,
INV-0006796,CUST-00316,1705.88,EUR,2025-12-24,2026-01-29,
INV-0006797,CUST-00666,4214.23,EUR,2025-10-15,2025-11-15,
INV-0006798,CUST-00021,1485.78,EUR,2025-05-01,2025-05-31,
INV-0006799,CUST-00422,3776.85,EUR,2025-08-08,2025-08-17,
INV-0006800,CUST-00346,4502.16,EUR,2025-04-27,2025-05-19,
INV-0006801,CUST-00455,1371.69,EUR,2025-08-06,2025-09-19,
INV-0006802,CUST-00522,1265.95,EUR,2025-01-14,2025-02-15,
INV-0006803,CUST-00495,3240.83,EUR,2025-12-07,2025-12-27,
INV-0006804,CUST-00023,4096.25,EUR,2025-08-30,2025-09-13,
INV-0006805,CUST-00562,4668.43,EUR,2025-04-04,2025-04-22,
INV-0006806,CUST-00431,2081.05,EUR,2025-09-01,2025-10-14,
INV-0006807,CUST-00658,1441.99,EUR,2025-02-11,2025-02-19,
INV-0006808,CUST-00790,2583.91,EUR,2025-09-18,2025-10-27,
INV-0006809,CUST-00442,1679.03,EUR,2025-09-15,2025-10-13,
INV-0006810,CUST-00693,3009.08,EUR,2025-01-24,2025-02-24,
INV-0006811,CUST-00483,3769.58,EUR,2025-10-21,2025-11-23,
INV-0006812,CUST-00210,1558.17,EUR,2025-03-28,2025-05-06,
INV-0006813,CUST-00711,3108.69,EUR,2025-09-15,2025-10-22,
INV-0006814,CUST-00410,169.15,EUR,2025-06-11,2025-07-08,
INV-0006815,CUST-00869,158.44,EUR,2025-12-10,2026-01-05,
INV-0006816,CUST-00585,733.35,EUR,2025-03-02,2025-04-07,
INV-0006817,CUST-00061,1348.69,EUR,2025-10-15,2025-11-18,
INV-0006818,CUST-00784,3515.79,EUR,2025-02-09,2025-03-22,
INV-0006819,CUST-00886,2037.29,EUR,2025-08-15,2025-08-23,
INV-0006820,CUST-00417,1984.23,EUR,2025-04-06,2025-04-16,
INV-0006821,CUST-00781,395.15,EUR,2025-03-25,2025-05-07,
INV-0006822,CUST-00954,4812.68,EUR,2025-01-08,2025-02-14,
INV-0006823,CUST-00197,4720.35,EUR,2025-10-25,2025-12-08,
INV-0006824,CUST-00182,3845.35,EUR,2025-09-18,2025-09-30,
INV-0006825,CUST-00690,4976.22,EUR,2025-10-02,2025-10-19,
INV-0006826,CUST-00503,643.99,EUR,2025-03-20,2025-04-22,
INV-0006827,CUST-00720,1648.15,EUR,2025-04-15,2025-05-06,
INV-0006828,CUST-00475,497.66,EUR,2025-01-04,2025-02-14,
INV-0006829,CUST-00434,4120.67,EUR,2025-06-07,2025-06-30,
INV-0006830,CUST-00176,2055.86,EUR,2025-05-30,2025-06-16,
INV-0006831,CUST-00031,1070.92,EUR,2025-12-23,2026-02-05,
INV-0006832,CUST-00549,3450.47,EUR,2025-12-07,2025-12-29,
INV-0006833,CUST-00996,4427.17,EUR,2025-12-12,2026-01-03,
INV-0006834,CUST-00981,1667.83,EUR,2025-12-18,2026-02-01,
INV-0006835,CUST-00709,145.42,EUR,2025-05-25,2025-06-23,
INV-0006836,CUST-00794,2849.62,EUR,2025-08-03,2025-09-07,
INV-0006837,CUST-00028,4969.73,EUR,2025-11-03,2025-11-21,
INV-0006838,CUST-00066,3103.80,EUR,2025-10-03,2025-11-07,
INV-0006839,CUST-00195,59.86,EUR,2025-05-13,2025-06-27,
INV-0006840,CUST-00544,853.91,EUR,2025-05-20,2025-06-10,
INV-0006841,CUST-00575,4566.69,EUR,2025-05-23,2025-06-14,
INV-0006842,CUST-00832,318.80,EUR,2025-03-17,2025-03-28,
INV-0006843,CUST-00478,3637.16,EUR,2025-02-27,2025-04-01,
INV-0006844,CUST-00483,2534.89,EUR,2025-01-03,2025-02-03,
INV-0006845,CUST-00650,1915.68,EUR,2025-11-25,2025-12-19,
INV-0006846,CUST-00680,1147.88,EUR,2025-02-28,2025-03-28,
INV-0006847,CUST-00905,3243.74,EUR,2025-10-24,2025-11-03,
INV-0006848,CUST-00106,1929.09,EUR,2025-05-10,2025-06-23,
INV-0006849,CUST-00944,3627.43,EUR,2025-03-14,2025-04-22,
INV-0006850,CUST-00096,1676.41,EUR,2025-04-13,2025-05-18,
INV-0006851,CUST-00794,279.59,EUR,2025-09-01,2025-09-11,
INV-0006852,CUST-00960,3015.43,EUR,2025-03-21,2025-04-23,
INV-0006853,CUST-00646,1526.80,EUR,2025-08-17,2025-08-27,
INV-0006854,CUST-00209,203.88,EUR,2025-11-19,2025-12-30,
INV-0006855,CUST-00033,2612.03,EUR,2025-02-03,2025-03-11,
INV-0006856,CUST-00164,2040.45,EUR,2025-09-28,2025-10-15,
INV-0006857,CUST-00616,4732.05,EUR,2025-10-09,2025-10-27,
INV-0006858,CUST-00667,4357.09,EUR,2025-06-01,2025-06-27,
INV-0006859,CUST-00863,2656.56,EUR,2025-01-16,2025-01-24,
INV-0006860,CUST-00469,779.16,EUR,2025-09-17,2025-10-31,
INV-0006861,CUST-00990,1727.45,EUR,2025-10-17,2025-11-04,
INV-0006862,CUST-00657,3251.89,EUR,2025-11-20,2025-12-14,
INV-0006863,CUST-00091,422.55,EUR,2025-10-04,2025-10-11,
INV-0006864,CUST-00434,4688.44,EUR,2025-12-17,2025-12-31,
INV-0006865,CUST-00737,3019.21,EUR,2025-07-17,2025-07-31,
INV-0006866,CUST-00176,4009.05,EUR,2025-07-27,2025-08-28,
INV-0006867,CUST-00136,127.00,EUR,2025-01-17,2025-02-26,
INV-0006868,CUST-00137,4211.33,EUR,2025-05-03,2025-05-17,
INV-0006869,CUST-00468,331.25,EUR,2025-03-31,2025-05-03,
INV-0006870,CUST-00200,3378.96,EUR,2025-05-16,2025-06-09,
INV-0006871,CUST-00276,1130.79,EUR,2025-11-01,2025-12-02,
INV-0006872,CUST-00646,3272.26,EUR,2025-11-25,2025-12-18,
INV-0006873,CUST-00343,4991.68,EUR,2025-12-15,2026-01-22,
INV-0006874,CUST-00922,79.05,EUR,2025-04-02,2025-04-09,
INV-0006875,CUST-00754,3744.57,EUR,2025-12-05,2025-12-21,
INV-0006876,CUST-00306,853.42,EUR,2025-07-11,2025-07-31,
INV-0006877,CUST-00418,3003.52,EUR,2025-10-27,2025-11-08,
INV-0006878,CUST-00962,4633.87,EUR,2025-04-25,2025-05-31,
INV-0006879,CUST-00373,1280.79,EUR,2025-04-04,2025-05-16,
INV-0006880,CUST-00932,1367.99,EUR,2025-08-20,2025-09-21,
INV-0006881,CUST-00843,4090.99,EUR,2025-12-27,2026-01-06,
INV-0006882,CUST-00256,3069.72,EUR,2025-11-29,2026-01-03,
INV-0006883,CUST-00001,702.70,EUR,2025-05-31,2025-06-22,
INV-0006884,CUST-00385,1625.31,EUR,2025-12-20,2026-01-15,
INV-0006885,CUST-00044,1792.06,EUR,2025-04-24,2025-05-28,
INV-0006886,CUST-00262,2531.10,EUR,2025-02-10,2025-03-23,
INV-0006887,CUST-00835,2226.10,EUR,2025-07-08,2025-08-01,
INV-0006888,CUST-00696,130.53,EUR,2025-05-05,2025-06-06,
INV-0006889,CUST-00847,3523.35,EUR,2025-09-19,2025-10-30,
INV-0006890,CUST-00151,638.34,EUR,2025-10-19,2025-11-23,
INV-0006891,CUST-00511,1281.41,EUR,2025-07-09,2025-08-02,
INV-0006892,CUST-00962,3575.89,EUR,2025-07-30,2025-08-15,
INV-0006893,CUST-00203,4805.61,EUR,2025-04-29,2025-06-02,
INV-0006894,CUST-00040,1936.74,EUR,2025-08-26,2025-10-10,
INV-0006895,CUST-00795,3143.40,EUR,2025-09-28,2025-10-31,
INV-0006896,CUST-00291,2947.27,EUR,2025-03-08,2025-04-07,
INV-0006897,CUST-00596,1586.54,EUR,2025-09-06,2025-09-24,
INV-0006898,CUST-00139,3755.05,EUR,2025-05-12,2025-05-30,
INV-0006899,CUST-00620,2645.95,EUR,2025-04-05,2025-04-22,
INV-0006900,CUST-00985,2083.11,EUR,2025-11-14,2025-11-29,
INV-0006901,CUST-00012,1949.97,EUR,2025-07-23,2025-08-03,
INV-0006902,CUST-00990,2295.84,EUR,2025-10-19,2025-12-02,
INV-0006903,CUST-00418,925.76,EUR,2025-06-26,2025-07-27,
INV-0006904,CUST-00625,4927.07,EUR,2025-11-04,2025-11-20,
INV-0006905,CUST-00603,4578.33,EUR,2025-11-05,2025-12-17,
INV-0006906,CUST-00254,1115.91,EUR,2025-10-11,2025-11-17,
INV-0006907,CUST-00886,4864.06,EUR,2025-10-12,2025-11-20,
INV-0006908,CUST-00476,3565.07,EUR,2025-08-19,2025-09-06,
INV-0006909,CUST-00382,4586.00,EUR,2025-08-11,2025-08-18,
INV-0006910,CUST-00309,651.02,EUR,2025-05-11,2025-06-20,
INV-0006911,CUST-00177,291.84,EUR,2025-05-09,2025-06-23,
INV-0006912,CUST-00833,1272.75,EUR,2025-06-17,2025-07-06,
INV-0006913,CUST-00618,2663.01,EUR,2025-04-08,2025-05-23,
INV-0006914,CUST-00087,816.05,EUR,2025-03-06,2025-04-07,
INV-0006915,CUST-00011,195.19,EUR,2025-02-04,2025-03-01,
