payment_id,invoice_id,customer_id,amount_paid,currency,payment_date,reference
PAY-00024634,INV-X-0037589,CUST-00758,575.72,EUR,2025-12-10,noise
PAY-00010819,INV-0011341,CUST-00430,2316.93,EUR,2025-11-27,full-match
PAY-00021295,INV-X-0012713,CUST-00559,595.10,EUR,2025-02-22,noise
PAY-00016690,INV-0017455,CUST-00770,1005.52,EUR,2025-02-11,full-match
PAY-00002832,INV-0002965,CUST-00029,1235.67,EUR,2025-05-07,full-match
PAY-00009364,INV-0009820,CUST-00252,5072.44,EUR,2025-07-30,overpay
PAY-00003471,INV-0003628,CUST-00675,780.08,EUR,2025-04-29,full-match
PAY-00021296,INV-X-0021951,CUST-00737,2431.80,EUR,2025-02-27,noise
PAY-00017841,INV-0018636,CUST-00193,3756.05,EUR,2025-11-08,full-match
PAY-00014030,INV-0014695,CUST-00170,1625.72,EUR,2025-06-25,full-match
PAY-00009235,INV-0009683,CUST-00691,4201.97,EUR,2025-10-26,duplicate
PAY-00000246,INV-0000263,CUST-00957,3949.20,EUR,2025-05-19,full-match
PAY-00004648,INV-0004848,CUST-00190,672.55,EUR,2025-02-24,full-match
PAY-00018574,INV-0019404,CUST-00641,1762.61,EUR,2025-06-18,overpay
PAY-00019367,INV-X-0010300,CUST-00647,3436.98,EUR,2025-03-02,noise
PAY-00023193,INV-X-0039281,CUST-00039,1825.26,EUR,2026-01-18,noise
PAY-00020519,INV-X-0010310,CUST-00438,3602.46,EUR,2025-06-27,noise
PAY-00013825,INV-0014483,CUST-00231,957.38,EUR,2025-11-15,full-match
PAY-00001854,INV-0001943,CUST-00152,1797.95,EUR,2025-09-16,full-match
PAY-00018229,INV-0019057,CUST-00786,2829.49,EUR,2025-09-26,full-match
PAY-00003334,INV-0003490,CUST-00647,3873.44,EUR,2025-05-14,duplicate
PAY-00011439,INV-0011994,CUST-00910,2151.53,EUR,2026-01-10,duplicate
PAY-00020006,INV-X-0021545,CUST-00418,2511.26,EUR,2026-02-11,noise
PAY-00008475,INV-0008884,CUST-00782,2482.55,EUR,2025-03-11,full-match
PAY-00011713,INV-0012284,CUST-00037,2883.01,EUR,2025-02-24,partial
PAY-00005312,INV-0005544,CUST-00282,4755.66,EUR,2025-09-21,full-match
PAY-00020919,INV-X-0002297,CUST-00110,614.32,EUR,2025-06-01,noise
PAY-00008456,INV-0008867,CUST-00777,2806.18,EUR,2025-04-30,full-match
PAY-00010991,INV-0011522,CUST-00313,3133.30,EUR,2025-07-13,overpay
PAY-00001530,INV-0001614,CUST-00415,3892.26,EUR,2025-12-13,duplicate
PAY-00008574,INV-0008984,CUST-00794,3196.11,EUR,2025-12-03,full-match
PAY-00016173,INV-0016921,CUST-00276,435.90,EUR,2025-07-27,full-match
PAY-00010811,INV-0011331,CUST-00358,4914.20,EUR,2025-12-03,full-match
PAY-00003852,INV-0004020,CUST-00584,4002.16,EUR,2025-10-27,full-match
PAY-00024045,INV-X-0006217,CUST-00186,2406.94,EUR,2025-08-21,noise
PAY-00012065,INV-0012646,CUST-00430,2447.51,EUR,2025-05-26,duplicate
PAY-00014509,INV-0015186,CUST-00969,915.17,EUR,2025-04-28,suspicious-customer-mismatch
PAY-00016764,INV-0017534,CUST-00633,4816.08,EUR,2025-04-04,full-match
PAY-00021031,INV-X-0031456,CUST-00862,374.88,EUR,2025-08-07,noise
PAY-00011327,INV-0011871,CUST-00432,1399.91,EUR,2025-09-23,full-match
PAY-00023863,INV-X-0035379,CUST-00322,3792.27,EUR,2026-01-22,noise
PAY-00001916,INV-0002008,CUST-00357,1592.29,EUR,2025-07-25,full-match
PAY-00015636,INV-0016354,CUST-00109,4124.35,EUR,2025-04-09,full-match
PAY-00024318,INV-X-0010429,CUST-00343,947.38,EUR,2025-09-05,noise
PAY-00004869,INV-0005082,CUST-00701,3418.62,EUR,2025-07-02,full-match
PAY-00007225,INV-0007577,CUST-00707,1525.28,EUR,2025-04-26,full-match
PAY-00012957,INV-0013581,CUST-00807,3705.26,EUR,2025-07-21,full-match
PAY-00010965,INV-0011495,CUST-00528,1435.41,EUR,2025-02-13,full-match
PAY-00021486,INV-X-0028832,CUST-00216,1866.05,EUR,2026-02-25,noise
PAY-00022236,INV-X-0021044,CUST-00806,3206.64,EUR,2025-07-12,noise
PAY-00018208,INV-0019033,CUST-00985,844.33,EUR,2025-08-07,full-match
PAY-00010969,INV-0011499,CUST-00503,1838.07,EUR,2025-07-16,full-match
PAY-00012688,INV-0013305,CUST-00247,2636.81,EUR,2025-01-20,duplicate
PAY-00015965,INV-0016706,CUST-00983,1634.16,EUR,2026-02-01,full-match
PAY-00008369,INV-0008780,CUST-00945,213.61,EUR,2025-09-19,duplicate
PAY-00003698,INV-0003852,CUST-00316,948.85,EUR,2025-03-14,full-match
PAY-00001049,INV-0001090,CUST-00055,1847.41,EUR,2025-12-16,partial
PAY-00009625,INV-0010088,CUST-00513,1923.59,EUR,2025-11-04,full-match
PAY-00008507,INV-0008919,CUST-00147,871.37,EUR,2025-06-04,suspicious-customer-mismatch
PAY-00008077,INV-0008477,CUST-00307,525.09,EUR,2025-07-31,full-match
PAY-00001524,INV-0001607,CUST-00189,4268.04,EUR,2025-10-22,full-match
PAY-00010089,INV-0010566,CUST-00499,4323.13,EUR,2025-02-15,full-match
PAY-00017270,INV-0018053,CUST-00700,1880.07,EUR,2025-12-01,full-match
PAY-00002257,INV-0002361,CUST-00173,1462.49,EUR,2025-05-11,full-match
PAY-00000569,INV-0000592,CUST-00535,1076.03,EUR,2026-02-08,suspicious-customer-mismatch
PAY-00013507,INV-0014156,CUST-00712,3464.45,EUR,2025-08-09,full-match
PAY-00001883,INV-0001972,CUST-00747,4487.32,EUR,2025-05-16,duplicate
PAY-00009548,INV-0010009,CUST-00235,4361.17,EUR,2025-07-18,full-match
PAY-00002592,INV-0002710,CUST-00830,1699.07,EUR,2025-05-04,full-match
PAY-00009604,INV-0010067,CUST-00230,2675.06,EUR,2025-02-18,full-match
PAY-00007705,INV-0008089,CUST-00539,3083.47,EUR,2025-11-04,full-match
PAY-00018568,INV-0019398,CUST-00253,487.60,EUR,2025-02-07,full-match
PAY-00008326,INV-0008736,CUST-00437,292.42,EUR,2025-03-09,full-match
PAY-00007735,INV-0008118,CUST-00516,1163.29,EUR,2026-01-31,full-match
PAY-00006343,INV-0006635,CUST-00718,832.12,EUR,2025-10-10,full-match
PAY-00011278,INV-0011822,CUST-00694,4996.97,EUR,2025-07-29,full-match
PAY-00000315,INV-0000333,CUST-00129,869.11,EUR,2025-05-08,partial
PAY-00009517,INV-0009977,CUST-00307,1638.72,EUR,2026-01-26,duplicate
PAY-00011426,INV-0011981,CUST-00989,1729.11,EUR,2025-10-29,full-match
PAY-00014717,INV-0015397,CUST-00164,4941.44,EUR,2025-06-13,full-match
PAY-00005317,INV-0005549,CUST-00188,846.54,EUR,2025-06-15,full-match
PAY-00001171,INV-0001222,CUST-00006,1686.29,EUR,2026-01-18,full-match
PAY-00016387,INV-0017140,CUST-00077,248.55,EUR,2025-02-01,full-match
PAY-00019641,INV-X-0036114,CUST-00751,5094.02,EUR,2026-02-17,noise
PAY-00011598,INV-0012168,CUST-00770,1084.40,EUR,2025-06-08,partial
PAY-00000244,,CUST-00944,3016.92,EUR,2025-03-29,missing-invoice-id
PAY-00001266,INV-0001327,CUST-00847,790.33,EUR,2025-03-09,full-match
PAY-00022909,INV-X-0023112,CUST-00648,3109.57,EUR,2025-07-01,noise
PAY-00022665,INV-X-0006110,CUST-00087,1628.54,EUR,2025-10-20,noise
PAY-00020769,INV-X-0035927,CUST-00876,1716.99,EUR,2025-09-27,noise
PAY-00015816,INV-0016547,CUST-00681,4111.56,EUR,2025-08-03,full-match
PAY-00010723,INV-0011240,CUST-00618,433.33,EUR,2025-11-21,full-match
PAY-00020865,INV-X-0018023,CUST-00934,4004.38,EUR,2025-10-18,noise
PAY-00001925,INV-0002020,CUST-00211,2958.64,EUR,2025-05-15,full-match
PAY-00003204,INV-0003353,CUST-00887,2166.37,EUR,2025-02-15,full-match
PAY-00007640,INV-0008014,CUST-00763,4703.65,EUR,2025-12-31,duplicate
PAY-00015408,INV-0016125,CUST-00639,4292.73,EUR,2025-07-28,duplicate
PAY-00018421,INV-0019253,CUST-00799,3499.78,EUR,2025-10-29,full-match
PAY-00021800,INV-X-0016325,CUST-00194,5148.97,EUR,2025-07-19,noise
PAY-00013054,INV-0013686,CUST-00527,2357.95,EUR,2025-08-08,full-match
PAY-00019591,INV-X-0018023,CUST-00139,3925.97,EUR,2025-06-16,noise
PAY-00016913,INV-0017684,CUST-00709,4659.40,EUR,2025-07-01,full-match
PAY-00014970,INV-0015644,CUST-00316,4622.53,EUR,2025-04-28,full-match
PAY-00004088,INV-0004261,CUST-00322,3043.62,EUR,2025-11-05,duplicate
PAY-00005919,INV-0006183,CUST-00654,1113.38,EUR,2025-04-18,full-match
PAY-00024138,INV-X-0015361,CUST-00181,450.92,EUR,2025-05-17,noise
PAY-00019179,INV-X-0021637,CUST-00128,3634.14,EUR,2025-01-04,noise
PAY-00020106,INV-X-0008526,CUST-00671,3310.04,EUR,2025-12-28,noise
PAY-00019585,INV-X-0035503,CUST-00930,4915.19,EUR,2025-11-24,noise
PAY-00007371,INV-0007723,CUST-00888,1065.99,EUR,2025-06-17,overpay
PAY-00015235,INV-0015936,CUST-00026,3449.84,EUR,2025-12-21,full-match
PAY-00023096,INV-X-0009514,CUST-00015,5383.69,EUR,2025-01-05,noise
PAY-00002247,INV-0002350,CUST-00088,1002.51,EUR,2025-12-29,full-match
PAY-00013392,INV-0014044,CUST-00870,4116.45,EUR,2025-05-01,full-match
PAY-00023850,INV-X-0034017,CUST-00180,3461.53,EUR,2025-05-20,noise
PAY-00015048,INV-0015728,CUST-00884,3690.03,EUR,2026-02-12,full-match
PAY-00000875,INV-0000914,CUST-00974,1708.34,EUR,2025-12-29,full-match
PAY-00006797,INV-0007125,CUST-00264,4029.39,EUR,2026-02-24,overpay
PAY-00015621,INV-0016339,CUST-00691,1919.94,EUR,2025-06-05,full-match
PAY-00009038,INV-0009469,CUST-00624,100.29,EUR,2025-07-01,duplicate
PAY-00012777,INV-0013398,CUST-00877,1607.84,EUR,2025-11-29,full-match
PAY-00012696,INV-0013313,CUST-00836,1160.47,EUR,2025-12-31,partial
PAY-00012032,INV-0012611,CUST-00421,2109.66,EUR,2025-10-01,full-match
PAY-00004915,INV-0005131,CUST-00035,2632.85,EUR,2026-01-12,full-match
PAY-00015483,INV-0016202,CUST-00299,60.55,EUR,2025-03-25,full-match
PAY-00022184,INV-X-0031798,CUST-00951,915.23,EUR,2025-08-30,noise
PAY-00001510,INV-0001593,CUST-00595,2729.70,EUR,2025-05-01,full-match
PAY-00008277,INV-0008687,CUST-00196,796.27,EUR,2025-11-12,partial
PAY-00000871,INV-0000909,CUST-00758,1791.61,EUR,2025-10-11,partial
PAY-00020493,INV-X-0023612,CUST-00480,2852.11,EUR,2025-01-19,noise
PAY-00009396,INV-0009849,CUST-00322,1612.48,EUR,2025-01-17,full-match
PAY-00000833,INV-0000869,CUST-00211,2612.86,EUR,2025-10-12,full-match
PAY-00008919,INV-0009347,CUST-00798,2251.34,EUR,2025-09-26,partial
PAY-00023084,INV-X-0033319,CUST-00970,4371.00,EUR,2025-12-28,noise
PAY-00023372,INV-X-0030456,CUST-00806,1905.79,EUR,2025-03-05,noise
PAY-00013332,INV-0013983,CUST-00607,931.00,EUR,2025-09-30,full-match
PAY-00012083,INV-0012664,CUST-00436,893.31,EUR,2025-10-09,overpay
PAY-00022558,INV-X-0033324,CUST-00139,5545.66,EUR,2025-03-19,noise
PAY-00004463,INV-0004651,CUST-00541,3021.21,EUR,2025-03-06,suspicious-customer-mismatch
PAY-00023116,INV-X-0010171,CUST-00570,4378.31,EUR,2026-02-18,noise
PAY-00014573,INV-0015251,CUST-00123,4105.42,EUR,2025-06-02,overpay
PAY-00021068,INV-X-0003965,CUST-00519,1113.88,EUR,2025-09-06,noise
PAY-00020968,INV-X-0015156,CUST-00714,207.73,EUR,2025-07-27,noise
PAY-00017294,INV-0018078,CUST-00725,4178.41,EUR,2025-09-20,duplicate
PAY-00002572,INV-0002689,CUST-00945,2695.99,EUR,2025-10-02,duplicate
PAY-00008582,INV-0008993,CUST-00453,577.75,EUR,2026-02-18,full-match
PAY-00020356,INV-X-0031763,CUST-00225,1354.72,EUR,2025-09-12,noise
PAY-00000951,INV-0000992,CUST-00385,552.07,EUR,2025-10-15,full-match
PAY-00010529,INV-0011029,CUST-00517,945.63,EUR,2025-07-21,full-match
PAY-00006897,INV-0007228,CUST-00028,5978.74,EUR,2025-04-15,overpay
PAY-00008706,INV-0009121,CUST-00138,688.56,EUR,2025-06-29,full-match
PAY-00014681,INV-0015364,CUST-00365,759.56,EUR,2025-10-20,full-match
PAY-00000890,INV-0000930,CUST-00475,1361.79,EUR,2025-03-30,duplicate
PAY-00012632,INV-0013245,CUST-00357,3127.52,EUR,2025-10-28,full-match
PAY-00009349,INV-0009805,CUST-00442,3985.05,EUR,2025-11-29,full-match
PAY-00011207,INV-0011746,CUST-00027,2637.55,EUR,2025-12-14,full-match
PAY-00001329,,CUST-00890,1409.93,EUR,2025-05-31,missing-invoice-id
PAY-00007042,INV-0007381,CUST-00200,318.44,EUR,2025-10-22,full-match
PAY-00010783,INV-0011305,CUST-00736,4899.79,EUR,2025-11-20,full-match
PAY-00008033,INV-0008430,CUST-00439,2246.63,EUR,2025-03-13,full-match
PAY-00022554,INV-X-0002511,CUST-00549,4270.10,EUR,2025-12-29,noise
PAY-00021641,INV-X-0039983,CUST-00026,1566.09,EUR,2025-08-30,noise
PAY-00002420,INV-0002537,CUST-00163,3038.36,EUR,2025-07-17,full-match
PAY-00020366,INV-X-0001418,CUST-00136,5081.52,EUR,2026-01-07,noise
PAY-00004885,INV-0005099,CUST-00256,1852.91,EUR,2025-08-31,suspicious-customer-mismatch
PAY-00001859,INV-0001948,CUST-00189,1065.52,EUR,2026-01-04,full-match
PAY-00013710,INV-0014361,CUST-00678,3518.99,EUR,2025-12-17,full-match
PAY-00016816,INV-0017584,CUST-00408,1228.89,EUR,2025-03-25,full-match
PAY-00018820,INV-0019659,CUST-00949,1641.03,EUR,2026-01-04,full-match
PAY-00020908,INV-X-0000568,CUST-00396,2592.85,EUR,2026-02-07,noise
PAY-00024580,INV-X-0034948,CUST-00775,6901.43,EUR,2025-10-11,noise
PAY-00024649,INV-X-0024939,CUST-00710,4625.45,EUR,2026-01-04,noise
PAY-00020048,INV-X-0037347,CUST-00060,4509.19,EUR,2025-02-03,noise
PAY-00005181,INV-0005413,CUST-00400,187.36,EUR,2025-03-15,full-match
PAY-00019114,INV-0019963,CUST-00892,1835.40,EUR,2025-08-18,full-match
PAY-00005126,INV-0005354,CUST-00308,415.57,EUR,2025-04-11,full-match
PAY-00001356,INV-0001423,CUST-00656,4048.20,EUR,2025-08-08,full-match
PAY-00011922,INV-0012499,CUST-00230,2616.67,EUR,2025-12-09,duplicate
PAY-00013340,INV-0013993,CUST-00468,2206.75,EUR,2025-11-09,duplicate
PAY-00005959,INV-0006228,CUST-00193,3214.52,EUR,2025-09-20,full-match
PAY-00004889,INV-0005103,CUST-00838,463.12,EUR,2025-10-23,partial
PAY-00008342,INV-0008753,CUST-00440,4219.47,EUR,2025-12-18,full-match
PAY-00018395,INV-0019227,CUST-00633,4240.93,EUR,2025-04-28,full-match
PAY-00013339,INV-0013992,CUST-00559,3349.13,EUR,2025-04-04,full-match
PAY-00007475,INV-0007832,CUST-00092,3786.16,EUR,2025-02-17,partial
PAY-00020403,INV-X-0015281,CUST-00904,952.86,EUR,2025-11-04,noise
PAY-00022214,INV-X-0039170,CUST-00127,299.53,EUR,2025-04-01,noise
PAY-00018392,INV-0019223,CUST-00301,316.11,EUR,2025-12-07,full-match
PAY-00002684,INV-0002808,CUST-00223,4619.13,EUR,2026-01-18,full-match
PAY-00009344,INV-0009799,CUST-00442,2011.84,EUR,2025-03-08,full-match
PAY-00021502,INV-X-0018354,CUST-00754,6733.46,EUR,2025-12-06,noise
PAY-00005144,INV-0005372,CUST-00279,444.12,EUR,2025-06-22,full-match
PAY-00017209,INV-0017986,CUST-00788,2911.62,EUR,2025-05-02,full-match
PAY-00017269,INV-0018052,CUST-00406,1660.20,EUR,2025-10-28,full-match
PAY-00022274,INV-X-0038180,CUST-00224,6372.43,EUR,2025-08-29,noise
PAY-00023086,INV-X-0001171,CUST-00453,313.14,EUR,2025-10-30,noise
PAY-00016812,INV-0017580,CUST-00400,2034.72,EUR,2025-12-24,full-match
PAY-00013805,INV-0014461,CUST-00618,1564.50,EUR,2025-08-05,full-match
PAY-00000046,INV-0000047,CUST-00774,3663.16,EUR,2025-05-11,full-match
PAY-00008728,INV-0009144,CUST-00102,3667.50,EUR,2025-04-28,full-match
PAY-00008856,INV-0009283,CUST-00956,769.20,EUR,2025-08-31,duplicate
PAY-00011458,INV-0012014,CUST-00501,2733.00,EUR,2025-10-28,duplicate
PAY-00024122,INV-X-0004673,CUST-00677,801.20,EUR,2025-11-01,noise
PAY-00001167,INV-0001218,CUST-00460,928.26,EUR,2025-12-25,full-match
PAY-00006604,INV-0006921,CUST-00210,2607.10,EUR,2025-12-03,full-match
PAY-00013322,INV-0013973,CUST-00449,2410.04,EUR,2025-05-09,full-match
PAY-00011752,INV-0012327,CUST-00268,4232.05,EUR,2025-06-05,full-match
PAY-00008802,INV-0009220,CUST-00504,2563.91,EUR,2025-05-21,full-match
PAY-00008685,INV-0009101,CUST-00761,4741.28,EUR,2026-01-30,full-match
PAY-00005076,INV-0005300,CUST-00626,1964.70,EUR,2025-01-25,partial
PAY-00019117,INV-0019966,CUST-00186,2421.46,EUR,2025-12-23,full-match
PAY-00023874,INV-X-0001370,CUST-00875,6981.09,EUR,2025-09-12,noise
PAY-00014670,INV-0015354,CUST-00492,2538.50,EUR,2025-10-28,full-match
PAY-00022130,INV-X-0039523,CUST-00518,4953.88,EUR,2025-11-27,noise
PAY-00008862,INV-0009289,CUST-00332,729.90,EUR,2025-06-28,full-match
PAY-00007247,INV-0007600,CUST-00829,1925.18,EUR,2025-04-26,full-match
PAY-00023197,INV-X-0031263,CUST-00882,374.54,EUR,2025-08-05,noise
PAY-00005876,INV-0006136,CUST-00938,112.99,EUR,2025-01-31,full-match
PAY-00018139,INV-0018958,CUST-00096,782.55,EUR,2025-12-06,partial
PAY-00022028,INV-X-0007496,CUST-00759,6863.83,EUR,2025-08-23,noise
PAY-00018505,INV-0019339,CUST-00421,1184.11,EUR,2025-11-12,suspicious-customer-mismatch
PAY-00009129,INV-0009569,CUST-00409,4354.75,EUR,2025-01-20,full-match
PAY-00010713,INV-0011228,CUST-00486,3930.01,EUR,2025-08-20,full-match
PAY-00001578,INV-0001663,CUST-00950,692.08,EUR,2025-12-10,full-match
PAY-00000029,,CUST-00812,3418.38,EUR,2025-11-22,missing-invoice-id
PAY-00000098,INV-0000102,CUST-00363,3911.58,EUR,2025-09-02,full-match
PAY-00009903,INV-0010376,CUST-00406,3432.85,EUR,2025-09-16,full-match
PAY-00017518,INV-0018306,CUST-00407,2370.12,EUR,2025-10-01,full-match
PAY-00007087,INV-0007428,CUST-00657,2315.45,EUR,2025-12-29,full-match
PAY-00018866,INV-0019707,CUST-00240,509.49,EUR,2025-04-10,partial
PAY-00014483,INV-0015159,CUST-00182,4438.60,EUR,2025-08-29,overpay
PAY-00017772,INV-0018567,CUST-00356,4571.83,EUR,2025-11-10,full-match
PAY-00023042,INV-X-0029113,CUST-00599,2382.85,EUR,2025-10-12,noise
PAY-00013674,INV-0014326,CUST-00688,4244.67,EUR,2026-01-18,full-match
PAY-00003975,,CUST-00711,1071.94,EUR,2025-11-12,missing-invoice-id
PAY-00023273,INV-X-0014533,CUST-00888,1940.30,EUR,2025-12-11,noise
PAY-00003177,INV-0003324,CUST-00059,1748.47,EUR,2025-03-08,suspicious-customer-mismatch
PAY-00019514,INV-X-0014806,CUST-00239,5558.89,EUR,2025-01-25,noise
PAY-00018433,INV-0019266,CUST-00351,664.48,EUR,2025-10-06,duplicate
PAY-00005648,INV-0005893,CUST-00358,4616.89,EUR,2025-09-10,full-match
PAY-00006977,INV-0007313,CUST-00723,2974.45,EUR,2025-11-14,full-match
PAY-00007710,INV-0008093,CUST-00503,664.98,EUR,2025-07-15,full-match
PAY-00011621,INV-0012192,CUST-00419,672.14,EUR,2026-01-08,full-match
PAY-00005872,INV-0006133,CUST-00854,4280.32,EUR,2025-04-16,full-match
PAY-00014104,INV-0014776,CUST-00920,386.31,EUR,2025-03-27,full-match
PAY-00003207,INV-0003356,CUST-00435,2884.38,EUR,2025-12-16,full-match
PAY-00010802,INV-0011323,CUST-00217,1818.27,EUR,2026-01-15,full-match
PAY-00014457,INV-0015133,CUST-00561,1758.19,EUR,2025-07-11,duplicate
PAY-00020971,INV-X-0013998,CUST-00020,5911.26,EUR,2025-08-25,noise
PAY-00022509,INV-X-0022251,CUST-00126,5544.56,EUR,2025-12-31,noise
PAY-00013295,INV-0013946,CUST-00429,422.74,EUR,2025-03-19,full-match
PAY-00010443,INV-0010941,CUST-00871,3221.77,EUR,2025-12-15,full-match
PAY-00003670,INV-0003827,CUST-00981,4274.49,EUR,2025-09-22,duplicate
PAY-00017809,INV-0018603,CUST-00386,2174.76,EUR,2025-08-16,duplicate
PAY-00000233,INV-0000249,CUST-00674,1026.41,EUR,2025-10-11,partial
PAY-00002885,INV-0003019,CUST-00538,1109.82,EUR,2025-06-15,full-match
PAY-00019288,INV-X-0011466,CUST-00015,796.86,EUR,2025-09-09,noise
PAY-00020236,INV-X-0023271,CUST-00516,70.28,EUR,2026-02-13,noise
PAY-00018748,INV-0019591,CUST-00055,1636.34,EUR,2025-07-10,full-match
PAY-00012873,INV-0013498,CUST-00386,1335.58,EUR,2025-11-12,full-match
PAY-00015892,INV-0016625,CUST-00514,3086.55,EUR,2025-05-14,full-match
PAY-00022145,INV-X-0033303,CUST-00174,555.41,EUR,2025-03-16,noise
PAY-00005841,INV-0006101,CUST-00589,4155.69,EUR,2025-04-13,duplicate
PAY-00005556,INV-0005797,CUST-00661,973.11,EUR,2026-01-09,full-match
PAY-00004573,INV-0004769,CUST-00479,881.06,EUR,2025-02-20,partial
PAY-00010658,INV-0011171,CUST-00755,721.71,EUR,2025-11-20,full-match
PAY-00015761,INV-0016487,CUST-00672,2525.05,EUR,2025-05-23,full-match
PAY-00016606,INV-0017368,CUST-00538,1099.52,EUR,2025-09-04,full-match
PAY-00008026,INV-0008423,CUST-00151,528.93,EUR,2025-08-02,overpay
PAY-00013062,INV-0013695,CUST-00302,1116.47,EUR,2025-02-24,full-match
PAY-00004697,,CUST-00904,3124.24,EUR,2025-05-18,missing-invoice-id
PAY-00017708,INV-0018500,CUST-00990,1950.43,EUR,2025-03-06,full-match
PAY-00014547,INV-0015225,CUST-00857,4281.55,EUR,2025-12-13,full-match
PAY-00005813,INV-0006072,CUST-00168,4122.04,EUR,2025-09-01,full-match
PAY-00024183,INV-X-0022915,CUST-00630,2848.37,EUR,2026-01-13,noise
PAY-00016793,INV-0017563,CUST-00528,3662.51,EUR,2025-12-25,overpay
PAY-00013628,INV-0014281,CUST-00561,1285.58,EUR,2025-08-12,full-match
PAY-00017587,INV-0018376,CUST-00801,1337.24,EUR,2025-12-18,full-match
PAY-00011168,INV-0011702,CUST-00758,3316.13,EUR,2025-02-16,duplicate
PAY-00016657,INV-0017423,CUST-00576,2102.97,EUR,2025-05-10,full-match
PAY-00023582,INV-X-0032559,CUST-00079,3558.50,EUR,2025-09-20,noise
PAY-00019352,INV-X-0036386,CUST-00725,1920.37,EUR,2025-12-13,noise
PAY-00004860,INV-0005072,CUST-00172,1434.01,EUR,2025-10-25,full-match
PAY-00000185,INV-0000198,CUST-00227,2051.79,EUR,2025-06-12,full-match
PAY-00006268,INV-0006557,CUST-00251,4797.82,EUR,2025-07-23,suspicious-customer-mismatch
PAY-00022174,INV-X-0027659,CUST-00416,3636.88,EUR,2025-03-19,noise
PAY-00004821,INV-0005028,CUST-00038,2275.73,EUR,2025-02-15,suspicious-customer-mismatch
PAY-00008633,INV-0009048,CUST-00743,2124.01,EUR,2025-11-20,full-match
PAY-00002528,INV-0002644,CUST-00112,3199.09,EUR,2025-07-27,duplicate
PAY-00011331,INV-0011875,CUST-00636,37.36,EUR,2026-01-15,partial
PAY-00014615,INV-0015294,CUST-00085,3361.17,EUR,2025-10-24,partial
PAY-00019110,INV-0019958,CUST-00207,1200.33,EUR,2025-04-12,suspicious-customer-mismatch
PAY-00015627,INV-0016345,CUST-00730,3340.42,EUR,2025-02-21,full-match
PAY-00014704,INV-0015385,CUST-00762,4358.93,EUR,2025-03-16,full-match
PAY-00022159,INV-X-0007970,CUST-00772,1562.66,EUR,2025-12-25,noise
PAY-00015465,INV-0016183,CUST-00521,4323.00,EUR,2025-03-29,suspicious-customer-mismatch
PAY-00023005,INV-X-0012119,CUST-00429,6436.70,EUR,2025-09-09,noise
PAY-00003807,INV-0003967,CUST-00885,2637.69,EUR,2025-08-22,full-match
PAY-00001372,INV-0001439,CUST-00030,224.02,EUR,2025-07-28,full-match
PAY-00006998,INV-0007334,CUST-00486,4328.01,EUR,2025-12-08,full-match
PAY-00003174,INV-0003320,CUST-00566,2436.76,EUR,2025-08-25,full-match
PAY-00018601,INV-0019431,CUST-00073,3136.29,EUR,2026-01-18,full-match
PAY-00000060,INV-0000059,CUST-00690,3284.60,EUR,2025-12-20,full-match
PAY-00003027,INV-0003171,CUST-00982,599.86,EUR,2025-03-20,full-match
PAY-00005948,,CUST-00928,1208.07,EUR,2026-01-17,missing-invoice-id
PAY-00015865,INV-0016598,CUST-00816,431.32,EUR,2025-03-19,partial
PAY-00011658,INV-0012227,CUST-00374,1019.19,EUR,2025-09-05,full-match
PAY-00005223,INV-0005455,CUST-00261,1309.25,EUR,2026-01-23,full-match
PAY-00008946,INV-0009374,CUST-00741,4223.42,EUR,2026-01-01,overpay
PAY-00003587,INV-0003744,CUST-00470,3395.12,EUR,2025-10-16,partial
PAY-00005946,INV-0006212,CUST-00050,2684.72,EUR,2025-11-28,full-match
PAY-00014013,INV-0014677,CUST-00849,3190.41,EUR,2025-10-14,full-match
