invoice_id,payment_id,classification,reason
INV-0016908,PAY-00016298|PAY-00016299,duplicate_payment,multiple payments for one invoice
INV-0016909,PAY-00016300|PAY-00016301,duplicate_payment,multiple payments for one invoice
INV-0016912,PAY-00016305|PAY-00016304,duplicate_payment,multiple payments for one invoice
INV-0016913,,missing_payment,no payment found
INV-0016915,PAY-00016307,overpaid,paid 5825.39 / due 4194.30
INV-0016917,PAY-00016309,matched_partial,paid 2914.63 / due 3402.73
INV-0016919,,missing_payment,no payment found
INV-0016921,,missing_payment,no payment found
INV-0016925,PAY-00016317|PAY-00016316,duplicate_payment,multiple payments for one invoice
INV-0016930,PAY-00016322|PAY-00016323,duplicate_payment,multiple payments for one invoice
INV-0016931,PAY-00016324,overpaid,paid 3665.28 / due 3154.12
INV-0016936,PAY-00016329,overpaid,paid 4352.32 / due 3974.67
INV-0016940,PAY-00016333,matched_partial,paid 920.95 / due 1730.77
INV-0016942,PAY-00016335,overpaid,paid 4040.87 / due 3740.01
INV-0016946,,missing_payment,no payment found
INV-0016949,PAY-00016342,matched_partial,paid 1805.55 / due 2625.05
INV-0016954,PAY-00016347,matched_partial,paid 545.08 / due 1738.90
INV-0016960,,missing_payment,no payment found
INV-0016962,PAY-00016354|PAY-00016355,duplicate_payment,multiple payments for one invoice
INV-0016963,PAY-00016356,overpaid,paid 1342.27 / due 1003.50
INV-0016966,,missing_payment,no payment found
INV-0016967,,missing_payment,no payment found
INV-0016969,PAY-00016360,matched_partial,paid 876.47 / due 1135.97
INV-0016970,PAY-00016361,matched_partial,paid 2467.90 / due 3104.80
INV-0016975,,missing_payment,no payment found
INV-0016978,PAY-00016368,matched_partial,paid 729.68 / due 1341.08
INV-0016984,,missing_payment,no payment found
INV-0016986,,missing_payment,no payment found
INV-0016992,,missing_payment,no payment found
INV-0016995,PAY-00016383|PAY-00016382,duplicate_payment,multiple payments for one invoice
INV-0016996,,missing_payment,no payment found
INV-0016999,PAY-00016388|PAY-00016387,duplicate_payment,multiple payments for one invoice
INV-0017000,PAY-00016390|PAY-00016389,duplicate_payment,multiple payments for one invoice
INV-0017012,PAY-00016402,matched_partial,paid 656.42 / due 745.92
INV-0017014,PAY-00016404,matched_partial,paid 3165.52 / due 4748.46
INV-0017017,,missing_payment,no payment found
INV-0017018,PAY-00016407|PAY-00016408,duplicate_payment,multiple payments for one invoice
INV-0017022,PAY-00016412|PAY-00016413,duplicate_payment,multiple payments for one invoice
INV-0017028,PAY-00016419|PAY-00016420,duplicate_payment,multiple payments for one invoice
INV-0017030,,missing_payment,no payment found
INV-0017034,PAY-00016426|PAY-00016425,duplicate_payment,multiple payments for one invoice
INV-0017037,PAY-00016429,matched_partial,paid 16.24 / due 57.20
INV-0017042,,missing_payment,no payment found
INV-0017054,PAY-00016445,matched_partial,paid 77.54 / due 171.00
INV-0017059,PAY-00016451|PAY-00016450,duplicate_payment,multiple payments for one invoice
INV-0017065,PAY-00016457,matched_partial,paid 488.57 / due 643.62
INV-0017066,PAY-00016458,overpaid,paid 1771.03 / due 1278.32
INV-0017072,PAY-00016464,matched_partial,paid 773.08 / due 2860.50
INV-0017078,PAY-00016470,overpaid,paid 2133.91 / due 1768.68
INV-0017082,PAY-00016474,overpaid,paid 3600.05 / due 2786.24
INV-0017088,,missing_payment,no payment found
INV-0017091,PAY-00016482,matched_partial,paid 110.33 / due 192.70
INV-0017092,,missing_payment,no payment found
INV-0017093,PAY-00016483|PAY-00016484,duplicate_payment,multiple payments for one invoice
INV-0017097,PAY-00016488,matched_partial,paid 581.45 / due 1900.26
INV-0017103,,missing_payment,no payment found
INV-0017104,PAY-00016495,matched_partial,paid 2378.24 / due 2736.39
INV-0017106,,missing_payment,no payment found
INV-0017108,,missing_payment,no payment found
INV-0017110,PAY-00016499|PAY-00016500,duplicate_payment,multiple payments for one invoice
INV-0017111,PAY-00016501,matched_partial,paid 1809.23 / due 2196.03
INV-0017115,,missing_payment,no payment found
INV-0017117,PAY-00016507,matched_partial,paid 891.58 / due 2629.77
INV-0017126,PAY-00016516,matched_partial,paid 1630.19 / due 4233.53
INV-0017127,PAY-00016517,matched_partial,paid 941.81 / due 1806.50
INV-0017133,,missing_payment,no payment found
INV-0017136,PAY-00016525,matched_partial,paid 1616.84 / due 3108.72
INV-0017137,,missing_payment,no payment found
INV-0017147,PAY-00016535|PAY-00016536,duplicate_payment,multiple payments for one invoice
INV-0017149,PAY-00016538|PAY-00016539,duplicate_payment,multiple payments for one invoice
INV-0017154,PAY-00016544,matched_partial,paid 470.64 / due 1304.83
INV-0017156,PAY-00016546,overpaid,paid 4012.32 / due 3313.89
INV-0017159,,missing_payment,no payment found
INV-0017168,PAY-00016557,matched_partial,paid 3145.63 / due 4213.74
INV-0017170,,missing_payment,no payment found
INV-0017180,,missing_payment,no payment found
INV-0017182,PAY-00016571|PAY-00016570,duplicate_payment,multiple payments for one invoice
INV-0017185,,missing_payment,no payment found
INV-0017192,PAY-00016580|PAY-00016581,duplicate_payment,multiple payments for one invoice
INV-0017199,PAY-00016588,overpaid,paid 1360.91 / due 1290.24
INV-0017200,PAY-00016589,matched_partial,paid 187.83 / due 312.27
INV-0017205,,missing_payment,no payment found
INV-0017206,PAY-00016594,overpaid,paid 4292.26 / due 3326.01
INV-0017207,PAY-00016595|PAY-00016596,duplicate_payment,multiple payments for one invoice
INV-0017208,PAY-00016598|PAY-00016597,duplicate_payment,multiple payments for one invoice
INV-0017213,,missing_payment,no payment found
INV-0017215,PAY-00016604,matched_partial,paid 3203.78 / due 4883.55
INV-0017217,PAY-00016606,overpaid,paid 5353.28 / due 4546.02
INV-0017224,,missing_payment,no payment found
INV-0017225,PAY-00016613,overpaid,paid 4387.86 / due 4051.17
INV-0017226,PAY-00016614,matched_partial,paid 1437.78 / due 4671.22
INV-0017227,PAY-00016615,matched_partial,paid 1797.30 / due 2024.88
INV-0017233,,missing_payment,no payment found
INV-0017235,PAY-00016623,matched_partial,paid 294.99 / due 1000.48
INV-0017243,PAY-00016631,matched_partial,paid 167.00 / due 268.99
INV-0017247,PAY-00016635,matched_partial,paid 1534.61 / due 1780.24
INV-0017248,PAY-00016637|PAY-00016636,duplicate_payment,multiple payments for one invoice
INV-0017251,PAY-00016640|PAY-00016641,duplicate_payment,multiple payments for one invoice
INV-0017252,PAY-00016642,overpaid,paid 2876.65 / due 2341.86
INV-0017264,PAY-00016654|PAY-00016655,duplicate_payment,multiple payments for one invoice
INV-0017267,PAY-00016658|PAY-00016659,duplicate_payment,multiple payments for one invoice
INV-0017269,PAY-00016661,matched_partial,paid 3829.91 / due 4709.93
INV-0017271,,missing_payment,no payment found
INV-0017272,,missing_payment,no payment found
INV-0017274,,missing_payment,no payment found
INV-0017276,PAY-00016665,overpaid,paid 904.20 / due 777.69
INV-0017281,PAY-00016670,overpaid,paid 4967.12 / due 4665.55
INV-0017282,PAY-00016672|PAY-00016671,duplicate_payment,multiple payments for one invoice
INV-0017288,PAY-00016678,matched_partial,paid 715.54 / due 895.09
INV-0017308,PAY-00016698,matched_partial,paid 564.26 / due 782.95
INV-0017312,,missing_payment,no payment found
INV-0017315,PAY-00016704,matched_partial,paid 1517.33 / due 2403.87
INV-0017319,,missing_payment,no payment found
INV-0017321,PAY-00016709,overpaid,paid 3310.40 / due 3007.79
INV-0017322,PAY-00016710|PAY-00016711,duplicate_payment,multiple payments for one invoice
INV-0017326,PAY-00016715,matched_partial,paid 369.95 / due 711.82
INV-0017330,PAY-00016720|PAY-00016719,duplicate_payment,multiple payments for one invoice
INV-0017337,,missing_payment,no payment found
INV-0017341,PAY-00016730,overpaid,paid 689.69 / due 560.79
INV-0017342,PAY-00016731,matched_partial,paid 955.23 / due 1101.90
INV-0017343,,missing_payment,no payment found
INV-0017346,PAY-00016734,matched_partial,paid 1025.00 / due 2025.59
INV-0017347,PAY-00016735|PAY-00016736,duplicate_payment,multiple payments for one invoice
INV-0017354,PAY-00016744|PAY-00016743,duplicate_payment,multiple payments for one invoice
INV-0017355,PAY-00016746|PAY-00016745,duplicate_payment,multiple payments for one invoice
INV-0017357,PAY-00016748,matched_partial,paid 1317.39 / due 1692.91
INV-0017360,PAY-00016751,matched_partial,paid 2003.04 / due 3640.11
INV-0017361,PAY-00016753|PAY-00016752,duplicate_payment,multiple payments for one invoice
INV-0017363,PAY-00016755|PAY-00016756,duplicate_payment,multiple payments for one invoice
INV-0017368,,missing_payment,no payment found
INV-0017370,PAY-00016762,matched_partial,paid 3262.32 / due 3847.33
INV-0017371,PAY-00016763,overpaid,paid 283.15 / due 268.94
INV-0017373,,missing_payment,no payment found
INV-0017376,,missing_payment,no payment found
INV-0017380,,missing_payment,no payment found
INV-0017383,PAY-00016772|PAY-00016773,duplicate_payment,multiple payments for one invoice
INV-0017386,,missing_payment,no payment found
INV-0017391,PAY-00016780,matched_partial,paid 2468.53 / due 3492.97
INV-0017395,,missing_payment,no payment found
INV-0017400,,missing_payment,no payment found
INV-0017405,PAY-00016792,matched_partial,paid 1991.78 / due 2422.49
INV-0017411,PAY-00016798,matched_partial,paid 437.72 / due 2012.81
INV-0017415,,missing_payment,no payment found
INV-0017418,PAY-00016804,matched_partial,paid 552.75 / due 645.99
INV-0017424,,missing_payment,no payment found
INV-0017427,PAY-00016813,matched_partial,paid 667.24 / due 1276.51
INV-0017429,PAY-00016815,matched_partial,paid 2217.67 / due 2736.82
INV-0017438,PAY-00016824,matched_partial,paid 661.14 / due 3221.68
INV-0017444,,missing_payment,no payment found
INV-0017445,PAY-00016830,matched_partial,paid 2620.16 / due 4987.13
INV-0017447,PAY-00016832|PAY-00016833,duplicate_payment,multiple payments for one invoice
INV-0017448,,missing_payment,no payment found
INV-0017451,PAY-00016837|PAY-00016836,duplicate_payment,multiple payments for one invoice
INV-0017452,PAY-00016839|PAY-00016838,duplicate_payment,multiple payments for one invoice
INV-0017453,,missing_payment,no payment found
INV-0017459,PAY-00016845,matched_partial,paid 832.26 / due 1004.59
INV-0017463,PAY-00016849|PAY-00016850,duplicate_payment,multiple payments for one invoice
INV-0017466,,missing_payment,no payment found
INV-0017471,PAY-00016857,matched_partial,paid 3332.58 / due 3944.21
INV-0017472,,missing_payment,no payment found
INV-0017479,PAY-00016865,matched_partial,paid 1176.77 / due 2306.95
INV-0017482,PAY-00016869|PAY-00016868,duplicate_payment,multiple payments for one invoice
INV-0017485,,missing_payment,no payment found
INV-0017488,,missing_payment,no payment found
INV-0017493,,missing_payment,no payment found
INV-0017494,PAY-00016878|PAY-00016879,duplicate_payment,multiple payments for one invoice
INV-0017495,,missing_payment,no payment found
INV-0017497,PAY-00016881,matched_partial,paid 766.03 / due 1399.64
INV-0017498,PAY-00016883|PAY-00016882,duplicate_payment,multiple payments for one invoice
INV-0017499,PAY-00016885|PAY-00016884,duplicate_payment,multiple payments for one invoice
INV-0017504,PAY-00016890,matched_partial,paid 873.72 / due 2409.87
INV-0017508,PAY-00016894,overpaid,paid 2007.00 / due 1658.05
INV-0017511,PAY-00016897|PAY-00016898,duplicate_payment,multiple payments for one invoice
INV-0017513,PAY-00016900,matched_partial,paid 2210.61 / due 2992.84
INV-0017516,,missing_payment,no payment found
INV-0017517,PAY-00016904|PAY-00016903,duplicate_payment,multiple payments for one invoice
INV-0017519,PAY-00016906,matched_partial,paid 1439.92 / due 1946.54
INV-0017525,,missing_payment,no payment found
INV-0017530,PAY-00016916|PAY-00016917,duplicate_payment,multiple payments for one invoice
INV-0017534,PAY-00016921,matched_partial,paid 1345.70 / due 1881.09
INV-0017537,,missing_payment,no payment found
INV-0017541,,missing_payment,no payment found
INV-0017556,PAY-00016942|PAY-00016941,duplicate_payment,multiple payments for one invoice
INV-0017559,,missing_payment,no payment found
INV-0017562,,missing_payment,no payment found
INV-0017572,PAY-00016956,matched_partial,paid 818.48 / due 1807.32
INV-0017576,PAY-00016961|PAY-00016960,duplicate_payment,multiple payments for one invoice
INV-0017587,,missing_payment,no payment found
INV-0017588,PAY-00016972|PAY-00016973,duplicate_payment,multiple payments for one invoice
INV-0017589,,missing_payment,no payment found
INV-0017591,,missing_payment,no payment found
INV-0017594,PAY-00016977,matched_partial,paid 76.31 / due 199.01
INV-0017595,,missing_payment,no payment found
INV-0017596,,missing_payment,no payment found
INV-0017604,,missing_payment,no payment found
INV-0017605,PAY-00016986,matched_partial,paid 840.65 / due 3061.80
INV-0017607,,missing_payment,no payment found
INV-0017611,PAY-00016991,matched_partial,paid 483.82 / due 1595.35
INV-0017615,PAY-00016996|PAY-00016995,duplicate_payment,multiple payments for one invoice
INV-0017617,PAY-00016998,overpaid,paid 6295.66 / due 4883.47
INV-0017619,PAY-00017001|PAY-00017000,duplicate_payment,multiple payments for one invoice
INV-0017624,PAY-00017006,overpaid,paid 3072.39 / due 2222.74
INV-0017629,PAY-00017011,matched_partial,paid 1154.08 / due 1430.46
INV-0017630,PAY-00017012,overpaid,paid 5895.94 / due 4870.26
INV-0017632,,missing_payment,no payment found
INV-0017641,PAY-00017023|PAY-00017022,duplicate_payment,multiple payments for one invoice
INV-0017642,PAY-00017024,overpaid,paid 3703.33 / due 2791.99
INV-0017648,PAY-00017030,matched_partial,paid 62.03 / due 87.85
INV-0017652,,missing_payment,no payment found
INV-0017655,PAY-00017036|PAY-00017037,duplicate_payment,multiple payments for one invoice
INV-0017659,PAY-00017041,overpaid,paid 4618.77 / due 4380.45
INV-0017660,PAY-00017042,matched_partial,paid 1081.25 / due 3773.79
INV-0017670,PAY-00017052,matched_partial,paid 471.64 / due 1174.55
INV-0017671,PAY-00017053,matched_partial,paid 1681.76 / due 4752.41
INV-0017674,,missing_payment,no payment found
INV-0017676,,missing_payment,no payment found
INV-0017677,,missing_payment,no payment found
INV-0017682,PAY-00017061,matched_partial,paid 259.56 / due 782.12
INV-0017688,PAY-00017067,matched_partial,paid 753.16 / due 3599.05
INV-0017690,PAY-00017069,matched_partial,paid 2235.80 / due 3644.07
INV-0017692,PAY-00017072|PAY-00017071,duplicate_payment,multiple payments for one invoice
INV-0017694,,missing_payment,no payment found
INV-0017701,,missing_payment,no payment found
INV-0017706,PAY-00017084,matched_partial,paid 2932.26 / due 3312.01
INV-0017710,,missing_payment,no payment found
INV-0017711,PAY-00017088|PAY-00017089,duplicate_payment,multiple payments for one invoice
INV-0017712,,missing_payment,no payment found
INV-0017714,PAY-00017091|PAY-00017092,duplicate_payment,multiple payments for one invoice
INV-0017715,PAY-00017093,overpaid,paid 3954.95 / due 2935.08
INV-0017717,PAY-00017095,matched_partial,paid 3109.93 / due 3888.58
INV-0017719,PAY-00017097,matched_partial,paid 3214.02 / due 4483.02
INV-0017721,PAY-00017100|PAY-00017099,duplicate_payment,multiple payments for one invoice
INV-0017722,,missing_payment,no payment found
INV-0017723,,missing_payment,no payment found
INV-0017728,,missing_payment,no payment found
INV-0017729,,missing_payment,no payment found
INV-0017735,,missing_payment,no payment found
INV-0017737,,missing_payment,no payment found
INV-0017742,,missing_payment,no payment found
INV-0017744,PAY-00017116,matched_partial,paid 1078.37 / due 3274.34
INV-0017746,,missing_payment,no payment found
INV-0017748,PAY-00017119,overpaid,paid 3119.55 / due 2368.56
INV-0017750,PAY-00017122|PAY-00017121,duplicate_payment,multiple payments for one invoice
INV-0017751,PAY-00017124|PAY-00017123,duplicate_payment,multiple payments for one invoice
INV-0017753,PAY-00017126,matched_partial,paid 1875.40 / due 4909.50
INV-0017754,,missing_payment,no payment found
INV-0017777,PAY-00017149,overpaid,paid 5470.31 / due 4827.77
INV-0017779,,missing_payment,no payment found
INV-0017781,,missing_payment,no payment found
INV-0017783,PAY-00017154,overpaid,paid 4489.81 / due 3434.31
INV-0017785,PAY-00017156,matched_partial,paid 537.59 / due 1263.64
INV-0017787,PAY-00017158|PAY-00017159,duplicate_payment,multiple payments for one invoice
INV-0017793,,missing_payment,no payment found
INV-0017800,PAY-00017171,overpaid,paid 4460.58 / due 3382.14
INV-0017802,,missing_payment,no payment found
INV-0017803,,missing_payment,no payment found
INV-0017809,PAY-00017179,overpaid,paid 2098.64 / due 1704.79
INV-0017810,PAY-00017180,matched_partial,paid 573.49 / due 1340.71
INV-0017813,PAY-00017183|PAY-00017184,duplicate_payment,multiple payments for one invoice
